Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Ukraine,UKR,2018,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.2
Ukraine,UKR,2017,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.1
Ukraine,UKR,2016,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.2
Ukraine,UKR,2015,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.3
Ukraine,UKR,2014,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0
Ukraine,UKR,2013,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.1
Ukraine,UKR,2012,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.1
Ukraine,UKR,2011,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.1
Ukraine,UKR,2010,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.1
Ukraine,UKR,2009,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.3
Ukraine,UKR,2008,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.1
Ukraine,UKR,2007,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.5
Ukraine,UKR,2006,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.7
Ukraine,UKR,2005,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1.1
Ukraine,UKR,2004,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2.8
Ukraine,UKR,2003,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,3.2
Ukraine,UKR,2002,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,6.3
Ukraine,UKR,1999,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,24.8
Ukraine,UKR,1996,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,15.2
Ukraine,UKR,1995,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,14.5
Ukraine,UKR,1993,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,5.1
Ukraine,UKR,1992,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,8.1
Ukraine,UKR,2020,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,0
Ukraine,UKR,2019,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,0
Ukraine,UKR,2018,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,0
Ukraine,UKR,2017,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,0
Ukraine,UKR,2016,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,0
Ukraine,UKR,2015,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,0
Ukraine,UKR,2014,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,0
Ukraine,UKR,2013,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,0
Ukraine,UKR,2012,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,0
Ukraine,UKR,2011,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,0
Ukraine,UKR,2010,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,0
Ukraine,UKR,2009,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,0
Ukraine,UKR,2008,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,0
Ukraine,UKR,2007,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,0.1
Ukraine,UKR,2006,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,0.1
Ukraine,UKR,2005,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,0.2
Ukraine,UKR,2004,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,0.5
Ukraine,UKR,2003,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,0.6
Ukraine,UKR,2002,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,1.3
Ukraine,UKR,1999,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,5.9
Ukraine,UKR,1996,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,3.9
Ukraine,UKR,1995,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,3.6
Ukraine,UKR,1993,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,1.1
Ukraine,UKR,1992,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,2
Ukraine,UKR,2020,Gini index,SI.POV.GINI,25.6
Ukraine,UKR,2019,Gini index,SI.POV.GINI,26.6
Ukraine,UKR,2018,Gini index,SI.POV.GINI,26.1
Ukraine,UKR,2017,Gini index,SI.POV.GINI,26
Ukraine,UKR,2016,Gini index,SI.POV.GINI,25
Ukraine,UKR,2015,Gini index,SI.POV.GINI,25.5
Ukraine,UKR,2014,Gini index,SI.POV.GINI,24
Ukraine,UKR,2013,Gini index,SI.POV.GINI,24.6
Ukraine,UKR,2012,Gini index,SI.POV.GINI,24.7
Ukraine,UKR,2011,Gini index,SI.POV.GINI,24.6
Ukraine,UKR,2010,Gini index,SI.POV.GINI,24.8
Ukraine,UKR,2009,Gini index,SI.POV.GINI,25.3
Ukraine,UKR,2008,Gini index,SI.POV.GINI,26.6
Ukraine,UKR,2007,Gini index,SI.POV.GINI,27
Ukraine,UKR,2006,Gini index,SI.POV.GINI,29.8
Ukraine,UKR,2005,Gini index,SI.POV.GINI,29
Ukraine,UKR,2004,Gini index,SI.POV.GINI,28.9
Ukraine,UKR,2003,Gini index,SI.POV.GINI,28.7
Ukraine,UKR,2002,Gini index,SI.POV.GINI,29
Ukraine,UKR,1999,Gini index,SI.POV.GINI,28.9
Ukraine,UKR,1996,Gini index,SI.POV.GINI,35.2
Ukraine,UKR,1995,Gini index,SI.POV.GINI,39.2
Ukraine,UKR,1993,Gini index,SI.POV.GINI,28.9
Ukraine,UKR,1992,Gini index,SI.POV.GINI,29.7
Ukraine,UKR,2020,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,0.2
Ukraine,UKR,2019,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,0.3
Ukraine,UKR,2018,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,0.6
Ukraine,UKR,2017,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,0.7
Ukraine,UKR,2016,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,1.1
Ukraine,UKR,2015,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,1.2
Ukraine,UKR,2014,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,0.3
Ukraine,UKR,2013,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,0.3
Ukraine,UKR,2012,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,0.5
Ukraine,UKR,2011,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,0.6
Ukraine,UKR,2010,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,0.7
Ukraine,UKR,2009,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,1.4
Ukraine,UKR,2008,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,1.3
Ukraine,UKR,2007,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2.8
Ukraine,UKR,2006,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,3.7
Ukraine,UKR,2005,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,4.9
Ukraine,UKR,2004,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,9.7
Ukraine,UKR,2003,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,12.9
Ukraine,UKR,2002,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,20
Ukraine,UKR,1999,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,49.3
Ukraine,UKR,1996,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,31.2
Ukraine,UKR,1995,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,27.5
Ukraine,UKR,1993,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,16.5
Ukraine,UKR,1992,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,19
Ukraine,UKR,2020,Poverty gap at $4.20 a day (2021 PPP) (%),SI.POV.LMIC.GP,0
Ukraine,UKR,2019,Poverty gap at $4.20 a day (2021 PPP) (%),SI.POV.LMIC.GP,0.1
Ukraine,UKR,2018,Poverty gap at $4.20 a day (2021 PPP) (%),SI.POV.LMIC.GP,0.1
Ukraine,UKR,2017,Poverty gap at $4.20 a day (2021 PPP) (%),SI.POV.LMIC.GP,0.1
Ukraine,UKR,2016,Poverty gap at $4.20 a day (2021 PPP) (%),SI.POV.LMIC.GP,0.2
Ukraine,UKR,2015,Poverty gap at $4.20 a day (2021 PPP) (%),SI.POV.LMIC.GP,0.2
Ukraine,UKR,2014,Poverty gap at $4.20 a day (2021 PPP) (%),SI.POV.LMIC.GP,0.1
Ukraine,UKR,2013,Poverty gap at $4.20 a day (2021 PPP) (%),SI.POV.LMIC.GP,0.1
Ukraine,UKR,2012,Poverty gap at $4.20 a day (2021 PPP) (%),SI.POV.LMIC.GP,0.1
Ukraine,UKR,2011,Poverty gap at $4.20 a day (2021 PPP) (%),SI.POV.LMIC.GP,0.1
Ukraine,UKR,2010,Poverty gap at $4.20 a day (2021 PPP) (%),SI.POV.LMIC.GP,0.1
Ukraine,UKR,2009,Poverty gap at $4.20 a day (2021 PPP) (%),SI.POV.LMIC.GP,0.2
Ukraine,UKR,2008,Poverty gap at $4.20 a day (2021 PPP) (%),SI.POV.LMIC.GP,0.2
Ukraine,UKR,2007,Poverty gap at $4.20 a day (2021 PPP) (%),SI.POV.LMIC.GP,0.4
Ukraine,UKR,2006,Poverty gap at $4.20 a day (2021 PPP) (%),SI.POV.LMIC.GP,0.6
Ukraine,UKR,2005,Poverty gap at $4.20 a day (2021 PPP) (%),SI.POV.LMIC.GP,0.9
Ukraine,UKR,2004,Poverty gap at $4.20 a day (2021 PPP) (%),SI.POV.LMIC.GP,2.1
Ukraine,UKR,2003,Poverty gap at $4.20 a day (2021 PPP) (%),SI.POV.LMIC.GP,2.6
Ukraine,UKR,2002,Poverty gap at $4.20 a day (2021 PPP) (%),SI.POV.LMIC.GP,4.5
Ukraine,UKR,1999,Poverty gap at $4.20 a day (2021 PPP) (%),SI.POV.LMIC.GP,14.8
Ukraine,UKR,1996,Poverty gap at $4.20 a day (2021 PPP) (%),SI.POV.LMIC.GP,9.5
Ukraine,UKR,1995,Poverty gap at $4.20 a day (2021 PPP) (%),SI.POV.LMIC.GP,8.5
Ukraine,UKR,1993,Poverty gap at $4.20 a day (2021 PPP) (%),SI.POV.LMIC.GP,3.6
Ukraine,UKR,1992,Poverty gap at $4.20 a day (2021 PPP) (%),SI.POV.LMIC.GP,5.2
Ukraine,UKR,2020,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,23.2
Ukraine,UKR,2019,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,23.1
Ukraine,UKR,2018,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,27.6
Ukraine,UKR,2017,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,34.9
Ukraine,UKR,2016,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,51.1
Ukraine,UKR,2015,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,51.9
Ukraine,UKR,2020,Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,11.3
Ukraine,UKR,2019,Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,10.6
Ukraine,UKR,2018,Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,14.7
Ukraine,UKR,2017,Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,17
Ukraine,UKR,2016,Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,21.6
Ukraine,UKR,2015,Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,22.7
Ukraine,UKR,2014,Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,13.8
Ukraine,UKR,2013,Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,12.5
Ukraine,UKR,2012,Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,16.5
Ukraine,UKR,2011,Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,18.5
Ukraine,UKR,2010,Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,22
Ukraine,UKR,2009,Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,27.5
Ukraine,UKR,2008,Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,23.6
Ukraine,UKR,2007,Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,34.6
Ukraine,UKR,2006,Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,34.2
Ukraine,UKR,2005,Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,39.2
Ukraine,UKR,2004,Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,53.3
Ukraine,UKR,2003,Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,62.7
Ukraine,UKR,2002,Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,70
Ukraine,UKR,1999,Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,90.3
Ukraine,UKR,1996,Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,75.7
Ukraine,UKR,1995,Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,66.6
Ukraine,UKR,1993,Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,65.8
Ukraine,UKR,1992,Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,64.2
Ukraine,UKR,2020,Poverty gap at $8.30 a day (2021 PPP) (%),SI.POV.UMIC.GP,2
Ukraine,UKR,2019,Poverty gap at $8.30 a day (2021 PPP) (%),SI.POV.UMIC.GP,2.1
Ukraine,UKR,2018,Poverty gap at $8.30 a day (2021 PPP) (%),SI.POV.UMIC.GP,2.7
Ukraine,UKR,2017,Poverty gap at $8.30 a day (2021 PPP) (%),SI.POV.UMIC.GP,3.3
Ukraine,UKR,2016,Poverty gap at $8.30 a day (2021 PPP) (%),SI.POV.UMIC.GP,4.4
Ukraine,UKR,2015,Poverty gap at $8.30 a day (2021 PPP) (%),SI.POV.UMIC.GP,4.7
Ukraine,UKR,2014,Poverty gap at $8.30 a day (2021 PPP) (%),SI.POV.UMIC.GP,2.5
Ukraine,UKR,2013,Poverty gap at $8.30 a day (2021 PPP) (%),SI.POV.UMIC.GP,2.3
Ukraine,UKR,2012,Poverty gap at $8.30 a day (2021 PPP) (%),SI.POV.UMIC.GP,3
Ukraine,UKR,2011,Poverty gap at $8.30 a day (2021 PPP) (%),SI.POV.UMIC.GP,3.6
Ukraine,UKR,2010,Poverty gap at $8.30 a day (2021 PPP) (%),SI.POV.UMIC.GP,4.2
Ukraine,UKR,2009,Poverty gap at $8.30 a day (2021 PPP) (%),SI.POV.UMIC.GP,5.9
Ukraine,UKR,2008,Poverty gap at $8.30 a day (2021 PPP) (%),SI.POV.UMIC.GP,5
Ukraine,UKR,2007,Poverty gap at $8.30 a day (2021 PPP) (%),SI.POV.UMIC.GP,8.4
Ukraine,UKR,2006,Poverty gap at $8.30 a day (2021 PPP) (%),SI.POV.UMIC.GP,8.7
Ukraine,UKR,2005,Poverty gap at $8.30 a day (2021 PPP) (%),SI.POV.UMIC.GP,10.6
Ukraine,UKR,2004,Poverty gap at $8.30 a day (2021 PPP) (%),SI.POV.UMIC.GP,16.1
Ukraine,UKR,2003,Poverty gap at $8.30 a day (2021 PPP) (%),SI.POV.UMIC.GP,20.4
Ukraine,UKR,2002,Poverty gap at $8.30 a day (2021 PPP) (%),SI.POV.UMIC.GP,25.5
Ukraine,UKR,1999,Poverty gap at $8.30 a day (2021 PPP) (%),SI.POV.UMIC.GP,44.8
Ukraine,UKR,1996,Poverty gap at $8.30 a day (2021 PPP) (%),SI.POV.UMIC.GP,32.8
Ukraine,UKR,1995,Poverty gap at $8.30 a day (2021 PPP) (%),SI.POV.UMIC.GP,28.3
Ukraine,UKR,1993,Poverty gap at $8.30 a day (2021 PPP) (%),SI.POV.UMIC.GP,22.9
Ukraine,UKR,1992,Poverty gap at $8.30 a day (2021 PPP) (%),SI.POV.UMIC.GP,23.4
Ukraine,UKR,2020,"Survey mean consumption or income per capita, bottom 40% of population (2021 PPP $ per day)",SI.SPR.PC40,9.46
Ukraine,UKR,2015,"Survey mean consumption or income per capita, bottom 40% of population (2021 PPP $ per day)",SI.SPR.PC40,7.73
Ukraine,UKR,2020,"Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)",SI.SPR.PC40.ZG,4.13
Ukraine,UKR,2020,"Survey mean consumption or income per capita, total population (2021 PPP $ per day)",SI.SPR.PCAP,15.57
Ukraine,UKR,2015,"Survey mean consumption or income per capita, total population (2021 PPP $ per day)",SI.SPR.PCAP,12.73
Ukraine,UKR,2020,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,4.12
